chapter   
     as   
      as  
       as 
        as
walked    
 walked   
  walked  
   walked 
    walked
through   
 through  
  through 
   through
security  
 security 
  security
was       
 was      
  was     
   was    
    was   
     was  
      was 
       was
sad       
 sad      
  sad     
   sad    
    sad   
     sad  
      sad 
       sad
saying    
 saying   
  saying  
   saying 
    saying
glad      
 glad     
  glad    
   glad   
    glad  
     glad 
      glad
got       
 got      
  got     
   got    
    got   
     got  
      got 
       got
degree    
 degree   
  degree  
   degree 
    degree
leaving   
 leaving  
  leaving 
   leaving
greyness  
 greyness 
  greyness
of        
 of       
  of      
   of     
    of    
     of   
      of  
       of 
        of
london    
 london   
  london  
   london 
    london
go        
 go       
  go      
   go     
    go    
     go   
      go  
       go 
        go
back      
 back     
  back    
   back   
    back  
     back 
      back
sunny     
 sunny    
  sunny   
   sunny  
    sunny 
     sunny
gomokure  
 gomokure 
  gomokure
home      
 home     
  home    
   home   
    home  
     home 
      home
country   
 country  
  country 
   country
stood     
 stood    
  stood   
   stood  
    stood 
     stood
in        
 in       
  in      
   in     
    in    
     in   
      in  
       in 
        in
queue     
 queue    
  queue   
   queue  
    queue 
     queue
thought   
 thought  
  thought 
   thought
about     
 about    
  about   
   about  
    about 
     about
people    
 people   
  people  
   people 
    people
met       
 met      
  met     
   met    
    met   
     met  
      met 
       met
during    
 during   
  during  
   during 
    during
hotel     
 hotel    
  hotel   
   hotel  
    hotel 
     hotel
management
studies   
 studies  
  studies 
   studies
going     
 going    
  going   
   going  
    going 
     going
miss      
 miss     
  miss    
   miss   
    miss  
     miss 
      miss
some      
 some     
  some    
   some   
    some  
     some 
      some
them      
 them     
  them    
   them   
    them  
     them 
      them
badly     
 badly    
  badly   
   badly  
    badly 
     badly
especially
jackie    
 jackie   
  jackie  
   jackie 
    jackie
there     
 there    
  there   
   there  
    there 
     there
those     
 those    
  those   
   those  
    those 
     those
who       
 who      
  who     
   who    
    who   
     who  
      who 
       who
had       
 had      
  had     
   had    
    had   
     had  
      had 
       had
laughed   
 laughed  
  laughed 
   laughed
when      
 when     
  when    
   when   
    when  
     when 
      when
told      
 told     
  told    
   told   
    told  
     told 
      told
wanted    
 wanted   
  wanted  
   wanted 
    wanted
africa    
 africa   
  africa  
   africa 
    africa
make      
 make     
  make    
   make   
    make  
     make 
      make
things    
 things   
  things  
   things 
    things
better    
 better   
  better  
   better 
    better
said      
 said     
  said    
   said   
    said  
     said 
      said
even      
 even     
  even    
   even   
    even  
     even 
      even
if        
 if       
  if      
   if     
    if    
     if   
      if  
       if 
        if
you       
 you      
  you     
   you    
    you   
     you  
      you 
       you
don       
 don      
  don     
   don    
    don   
     don  
      don 
       don
how       
 how      
  how     
   how    
    how   
     how  
      how 
       how
yet       
 yet      
  yet     
   yet    
    yet   
     yet  
      yet 
       yet
i         
 i        
  i       
   i      
    i     
     i    
      i   
       i  
        i 
         i
m         
 m        
  m       
   m      
    m     
     m    
      m   
       m  
        m 
         m
sure      
 sure     
  sure    
   sure   
    sure  
     sure 
      sure
ll        
 ll       
  ll      
   ll     
    ll    
     ll   
      ll  
       ll 
        ll
big       
 big      
  big     
   big    
    big   
     big  
      big 
       big
difference
someday   
 someday  
  someday 
   someday
been      
 been     
  been    
   been   
    been  
     been 
      been
lovers    
 lovers   
  lovers  
   lovers 
    lovers
year      
 year     
  year    
   year   
    year  
     year 
      year
both      
 both     
  both    
   both   
    both  
     both 
      both
realised  
 realised 
  realised
their     
 their    
  their   
   their  
    their 
     their
own       
 own      
  own     
   own    
    own   
     own  
      own 
       own
countries 
 countries
agreed    
 agreed   
  agreed  
   agreed 
    agreed
affair    
 affair   
  affair  
   affair 
    affair
over      
 over     
  over    
   over   
    over  
     over 
      over
she       
 she      
  she     
   she    
    she   
     she  
      she 
       she
left      
 left     
  left    
   left   
    left  
     left 
      left
australia 
 australia
two       
 two      
  two     
   two    
    two   
     two  
      two 
       two
days      
 days     
  days    
   days   
    days  
     days 
      days
before    
 before   
  before  
   before 
    before
sadness   
 sadness  
  sadness 
   sadness
missing   
 missing  
  missing 
   missing
her       
 her      
  her     
   her    
    her   
     her  
      her 
       her
like      
 like     
  like    
   like   
    like  
     like 
      like
gentle    
 gentle   
  gentle  
   gentle 
    gentle
ache      
 ache     
  ache    
   ache   
    ache  
     ache 
      ache
s         
 s        
  s       
   s      
    s     
     s    
      s   
       s  
        s 
         s
chest     
 chest    
  chest   
   chest  
    chest 
     chest
once      
 once     
  once    
   once   
    once  
     once 
      once
bought    
 bought   
  bought  
   bought 
    bought
cappuccino
sat       
 sat      
  sat     
   sat    
    sat   
     sat  
      sat 
       sat
watching  
 watching 
  watching
planes    
 planes   
  planes  
   planes 
    planes
come      
 come     
  come    
   come   
    come  
     come 
      come
sun       
 sun      
  sun     
   sun    
    sun   
     sun  
      sun 
       sun
lovely    
 lovely   
  lovely  
   lovely 
    lovely
difficult 
 difficult
mother    
 mother   
  mother  
   mother 
    mother
airy      
 airy     
  airy    
   airy   
    airy  
     airy 
      airy
bedroom   
 bedroom  
  bedroom 
   bedroom
father    
 father   
  father  
   father 
    father
ridiculed 
 ridiculed
so        
 so       
  so      
   so     
    so    
     so   
      so  
       so 
        so
often     
 often    
  often   
   often  
    often 
     often
still     
 still    
  still   
   still  
    still 
     still
work      
 work     
  work    
   work   
    work  
     work 
      work
hotels    
 hotels   
  hotels  
   hotels 
    hotels
owned     
 owned    
  owned   
   owned  
    owned 
     owned
man       
 man      
  man     
   man    
    man   
     man  
      man 
       man
never     
 never    
  never   
   never  
    never 
     never
asked     
 asked    
  asked   
   asked  
    asked 
     asked
just      
 just     
  just    
   just   
    just  
     just 
      just
ordered   
 ordered  
  ordered 
   ordered
around    
 around   
  around  
   around 
    around
wasn      
 wasn     
  wasn    
   wasn   
    wasn  
     wasn 
      wasn
be        
 be       
  be      
   be     
    be    
     be   
      be  
       be 
        be
easiest   
 easiest  
  easiest 
   easiest
bosses    
 bosses   
  bosses  
   bosses 
    bosses
good      
 good     
  good    
   good   
    good  
     good 
      good
earning   
 earning  
  earning 
   earning
my        
 my       
  my      
   my     
    my    
     my   
      my  
       my 
        my
money     
 money    
  money   
   money  
    money 
     money
announced 
 announced
flight    
 flight   
  flight  
   flight 
    flight
kurupenda 
 kurupenda
is        
 is       
  is      
   is     
    is    
     is   
      is  
       is 
        is
now       
 now      
  now     
   now    
    now   
     now  
      now 
       now
boarding  
 boarding 
  boarding
gate      
 gate     
  gate    
   gate   
    gate  
     gate 
      gate
capital   
 capital  
  capital 
   capital
city      
 city     
  city    
   city   
    city  
     city 
      city
has       
 has      
  has     
   has    
    has   
     has  
      has 
       has
many      
 many     
  many    
   many   
    many  
     many 
      many
suburbs   
 suburbs  
  suburbs 
   suburbs
are       
 are      
  are     
   are    
    are   
     are  
      are 
       are
luxurious 
 luxurious
large     
 large    
  large   
   large  
    large 
     large
houses    
 houses   
  houses  
   houses 
    houses
gardens   
 gardens  
  gardens 
   gardens
chapangana
have      
 have     
  have    
   have   
    have  
     have 
      have
narrow    
 narrow   
  narrow  
   narrow 
    narrow
dusty     
 dusty    
  dusty   
   dusty  
    dusty 
     dusty
streets   
 streets  
  streets 
   streets
tiny      
 tiny     
  tiny    
   tiny   
    tiny  
     tiny 
      tiny
on        
 on       
  on      
   on     
    on    
     on   
      on  
       on 
        on
same      
 same     
  same    
   same   
    same  
     same 
      same
small     
 small    
  small   
   small  
    small 
     small
house     
 house    
  house   
   house  
    house 
     house
sector    
 sector   
  sector  
   sector 
    sector
crowded   
 crowded  
  crowded 
   crowded
area      
 area     
  area    
   area   
    area  
     area 
      area
sixteen   
 sixteen  
  sixteen 
   sixteen
old       
 old      
  old     
   old    
    old   
     old  
      old 
       old
boy       
 boy      
  boy     
   boy    
    boy   
     boy  
      boy 
       boy
beside    
 beside   
  beside  
   beside 
    beside
quiet     
 quiet    
  quiet   
   quiet  
    quiet 
     quiet
today     
 today    
  today   
   today  
    today 
     today
lay       
 lay      
  lay     
   lay    
    lay   
     lay  
      lay 
       lay
earth     
 earth    
  earth   
   earth  
    earth 
     earth
floor     
 floor    
  floor   
   floor  
    floor 
     floor
wrapped   
 wrapped  
  wrapped 
   wrapped
blanket   
 blanket  
  blanket 
   blanket
another   
 another  
  another 
   another
top       
 top      
  top     
   top    
    top   
     top  
      top 
       top
skin      
 skin     
  skin    
   skin   
    skin  
     skin 
      skin
clear     
 clear    
  clear   
   clear  
    clear 
     clear
dark      
 dark     
  dark    
   dark   
    dark  
     dark 
      dark
chocolate 
 chocolate
sick      
 sick     
  sick    
   sick   
    sick  
     sick 
      sick
parts     
 parts    
  parts   
   parts  
    parts 
     parts
face      
 face     
  face    
   face   
    face  
     face 
      face
arms      
 arms     
  arms    
   arms   
    arms  
     arms 
      arms
white     
 white    
  white   
   white  
    white 
     white
dry       
 dry      
  dry     
   dry    
    dry   
     dry  
      dry 
       dry
shivering 
 shivering
cold      
 cold     
  cold    
   cold   
    cold  
     cold 
      cold
lips      
 lips     
  lips    
   lips   
    lips  
     lips 
      lips
cracked   
 cracked  
  cracked 
   cracked
bleeding  
 bleeding 
  bleeding
thin      
 thin     
  thin    
   thin   
    thin  
     thin 
      thin
bones     
 bones    
  bones   
   bones  
    bones 
     bones
showed    
 showed   
  showed  
   showed 
    showed
blankets  
 blankets 
  blankets
daniel    
 daniel   
  daniel  
   daniel 
    daniel
brothers  
 brothers 
  brothers
sister    
 sister   
  sister  
   sister 
    sister
watched   
 watched  
  watched 
   watched
slowly    
 slowly   
  slowly  
   slowly 
    slowly
dying     
 dying    
  dying   
   dying  
    dying 
     dying
months    
 months   
  months  
   months 
    months
opened    
 opened   
  opened  
   opened 
    opened
eyes      
 eyes     
  eyes    
   eyes   
    eyes  
     eyes 
      eyes
see       
 see      
  see     
   see    
    see   
     see  
      see 
       see
philomena 
 philomena
coming    
 coming   
  coming  
   coming 
    coming
voice     
 voice    
  voice   
   voice  
    voice 
     voice
weak      
 weak     
  weak    
   weak   
    weak  
     weak 
      weak
burned    
 burned   
  burned  
   burned 
    burned
bony      
 bony     
  bony    
   bony   
    bony  
     bony 
      bony
ok        
 ok       
  ok      
   ok     
    ok    
     ok   
      ok  
       ok 
        ok
smiled    
 smiled   
  smiled  
   smiled 
    smiled
waste     
 waste    
  waste   
   waste  
    waste 
     waste
time      
 time     
  time    
   time   
    time  
     time 
      time
deeper    
 deeper   
  deeper  
   deeper 
    deeper
than      
 than     
  than    
   than   
    than  
     than 
      than
ever      
 ever     
  ever    
   ever   
    ever  
     ever 
      ever
heard     
 heard    
  heard   
   heard  
    heard 
     heard
ask       
 ask      
  ask     
   ask    
    ask   
     ask  
      ask 
       ask
your      
 your     
  your    
   your   
    your  
     your 
      your
here      
 here     
  here    
   here   
    here  
     here 
      here
again     
 again    
  again   
   again  
    again 
     again
away      
 away     
  away    
   away   
    away  
     away 
      away
went      
 went     
  went    
   went   
    went  
     went 
      went
front     
 front    
  front   
   front  
    front 
     front
room      
 room     
  room    
   room   
    room  
     room 
      room
where     
 where    
  where   
   where  
    where 
     where
eldest    
 eldest   
  eldest  
   eldest 
    eldest
brother   
 brother  
  brother 
   brother
eddy      
 eddy     
  eddy    
   eddy   
    eddy  
     eddy 
      eddy
pretending
asleep    
 asleep   
  asleep  
   asleep 
    asleep
bare      
 bare     
  bare    
   bare   
    bare  
     bare 
      bare
out       
 out      
  out     
   out    
    out   
     out  
      out 
       out
into      
 into     
  into    
   into   
    into  
     into 
      into
yard      
 yard     
  yard    
   yard   
    yard  
     yard 
      yard
lily      
 lily     
  lily    
   lily   
    lily  
     lily 
      lily
anne      
 anne     
  anne    
   anne   
    anne  
     anne 
      anne
playing   
 playing  
  playing 
   playing
baby      
 baby     
  baby    
   baby   
    baby  
     baby 
      baby
blessing  
 blessing 
  blessing
dust      
 dust     
  dust    
   dust   
    dust  
     dust 
      dust
bright    
 bright   
  bright  
   bright 
    bright
pink      
 pink     
  pink    
   pink   
    pink  
     pink 
      pink
shoes     
 shoes    
  shoes   
   shoes  
    shoes 
     shoes
mum       
 mum      
  mum     
   mum    
    mum   
     mum  
      mum 
       mum
wants     
 wants    
  wants   
   wants  
    wants 
     wants
knew      
 knew     
  knew    
   knew   
    knew  
     knew 
      knew
all       
 all      
  all     
   all    
    all   
     all  
      all 
       all
four      
 four     
  four    
   four   
    four  
     four 
      four
children  
 children 
  children
living    
 living   
  living  
   living 
    living
this      
 this     
  this    
   this   
    this  
     this 
      this
illness   
 illness  
  illness 
   illness
long      
 long     
  long    
   long   
    long  
     long 
      long
died      
 died     
  died    
   died   
    died  
     died 
      died
garden    
 garden   
  garden  
   garden 
    garden
number    
 number   
  number  
   number 
    number
looking   
 looking  
  looking 
   looking
straight  
 straight 
  straight
street    
 street   
  street  
   street 
    street
prayed    
 prayed   
  prayed  
   prayed 
    prayed
would     
 would    
  would   
   would  
    would 
     would
quickly   
 quickly  
  quickly 
   quickly
only      
 only     
  only    
   only   
    only  
     only 
      only
friend    
 friend   
  friend  
   friend 
    friend
seemed    
 seemed   
  seemed  
   seemed 
    seemed
trust     
 trust    
  trust   
   trust  
    trust 
     trust
could     
 could    
  could   
   could  
    could 
     could
moving    
 moving   
  moving  
   moving 
    moving
black     
 black    
  black   
   black  
    black 
     black
against   
 against  
  against 
   against
setting   
 setting  
  setting 
   setting
groups    
 groups   
  groups  
   groups 
    groups
teenagers 
 teenagers
laughing  
 laughing 
  laughing
chatting  
 chatting 
  chatting
smaller   
 smaller  
  smaller 
   smaller
running   
 running  
  running 
   running
adults    
 adults   
  adults  
   adults 
    adults
from      
 from     
  from    
   from   
    from  
     from 
      from
tired     
 tired    
  tired   
   tired  
    tired 
     tired
cheerful  
 cheerful 
  cheerful
because   
 because  
  because 
   because
music     
 music    
  music   
   music  
    music 
     music
came      
 came     
  came    
   came   
    came  
     came 
      came
boxy      
 boxy     
  boxy    
   boxy   
    boxy  
     boxy 
      boxy
radio     
 radio    
  radio   
   radio  
    radio 
     radio
guitar    
 guitar   
  guitar  
   guitar 
    guitar
songs     
 songs    
  songs   
   songs  
    songs 
     songs
silent    
 silent   
  silent  
   silent 
    silent
then      
 then     
  then    
   then   
    then  
     then 
      then
among     
 among    
  among   
   among  
    among 
     among
bodies    
 bodies   
  bodies  
   bodies 
    bodies
shining   
 shining  
  shining 
   shining
fog       
 fog      
  fog     
   fog    
    fog   
     fog  
      fog 
       fog
saw       
 saw      
  saw     
   saw    
    saw   
     saw  
      saw 
       saw
tall      
 tall     
  tall    
   tall   
    tall  
     tall 
      tall
graceful  
 graceful 
  graceful
bag       
 bag      
  bag     
   bag    
    bag   
     bag  
      bag 
       bag
head      
 head     
  head    
   head   
    head  
     head 
      head
ran       
 ran      
  ran     
   ran    
    ran   
     ran  
      ran 
       ran
knock     
 knock    
  knock   
   knock  
    knock 
     knock
door      
 door     
  door    
   door   
    door  
     door 
      door
ah        
 ah       
  ah      
   ah     
    ah    
     ah   
      ah  
       ah 
        ah
sorry     
 sorry    
  sorry   
   sorry  
    sorry 
     sorry
interrupt 
 interrupt
needs     
 needs    
  needs   
   needs  
    needs 
     needs
speak     
 speak    
  speak   
   speak  
    speak 
     speak
can       
 can      
  can     
   can    
    can   
     can  
      can 
       can
inside    
 inside   
  inside  
   inside 
    inside
picked    
 picked   
  picked  
   picked 
    picked
keys      
 keys     
  keys    
   keys   
    keys  
     keys 
      keys
closed    
 closed   
  closed  
   closed 
    closed
followed  
 followed 
  followed
without   
 without  
  without 
   without
word      
 word     
  word    
   word   
    word  
     word 
      word
took      
 took     
  took    
   took   
    took  
     took 
      took
stop      
 stop     
  stop    
   stop   
    stop  
     stop 
      stop
second    
 second   
  second  
   second 
    second
usual     
 usual    
  usual   
   usual  
    usual 
     usual
adjust    
 adjust   
  adjust  
   adjust 
    adjust
smell     
 smell    
  smell   
   smell  
    smell 
     smell
wide      
 wide     
  wide    
   wide   
    wide  
     wide 
      wide
smile     
 smile    
  smile   
   smile  
    smile 
     smile
by        
 by       
  by      
   by     
    by    
     by   
      by  
       by 
        by
hand      
 hand     
  hand    
   hand   
    hand  
     hand 
      hand
melanie   
 melanie  
  melanie 
   melanie
ve        
 ve       
  ve      
   ve     
    ve    
     ve   
      ve  
       ve 
        ve
too       
 too      
  too     
   too    
    too   
     too  
      too 
       too
lift      
 lift     
  lift    
   lift   
    lift  
     lift 
      lift
tried     
 tried    
  tried   
   tried  
    tried 
     tried
deep      
 deep     
  deep    
   deep   
    deep  
     deep 
      deep
breath    
 breath   
  breath  
   breath 
    breath
more      
 more     
  more    
   more   
    more  
     more 
      more
favour    
 favour   
  favour  
   favour 
    favour
me        
 me       
  me      
   me     
    me    
     me   
      me  
       me 
        me
anything  
 anything 
  anything
promised  
 promised 
  promised
want      
 want     
  want    
   want   
    want  
     want 
      want
rich      
 rich     
  rich    
   rich   
    rich  
     rich 
      rich
employer  
 employer 
  employer
help      
 help     
  help    
   help   
    help  
     help 
      help
nobody    
 nobody   
  nobody  
   nobody 
    nobody
turn      
 turn     
  turn    
   turn   
    turn  
     turn 
      turn
replied   
 replied  
  replied 
   replied
older     
 older    
  older   
   older  
    older 
     older
ones      
 ones     
  ones    
   ones   
    ones  
     ones 
      ones
not       
 not      
  not     
   not    
    not   
     not  
      not 
       not
spoke     
 spoke    
  spoke   
   spoke  
    spoke 
     spoke
short     
 short    
  short   
   short  
    short 
     short
bursts    
 bursts   
  bursts  
   bursts 
    bursts
seventeen 
 seventeen
interested
school    
 school   
  school  
   school 
    school
job       
 job      
  job     
   job    
    job   
     job  
      job 
       job
won       
 won      
  won     
   won    
    won   
     won  
      won 
       won
able      
 able     
  able    
   able   
    able  
     able 
      able
support   
 support  
  support 
   support
others    
 others   
  others  
   others 
    others
clever    
 clever   
  clever  
   clever 
    clever
need      
 need     
  need    
   need   
    need  
     need 
      need
finish    
 finish   
  finish  
   finish 
    finish
should    
 should   
  should  
   should 
    should
years     
 years    
  years   
   years  
    years 
     years
cook      
 cook     
  cook    
   cook   
    cook  
     cook 
      cook
day       
 day      
  day     
   day    
    day   
     day  
      day 
       day
almost    
 almost   
  almost  
   almost 
    almost
no        
 no       
  no      
   no     
    no    
     no   
      no  
       no 
        no
since     
 since    
  since   
   since  
    since 
     since
feeds     
 feeds    
  feeds   
   feeds  
    feeds 
     feeds
us        
 us       
  us      
   us     
    us    
     us   
      us  
       us 
        us
somehow   
 somehow  
  somehow 
   somehow
tears     
 tears    
  tears   
   tears  
    tears 
     tears
strangely 
 strangely
ears      
 ears     
  ears    
   ears   
    ears  
     ears 
      ears
drops     
 drops    
  drops   
   drops  
    drops 
     drops
fell      
 fell     
  fell    
   fell   
    fell  
     fell 
      fell
onto      
 onto     
  onto    
   onto   
    onto  
     onto 
      onto
clean     
 clean    
  clean   
   clean  
    clean 
     clean
pillow    
 pillow   
  pillow  
   pillow 
    pillow
wet       
 wet      
  wet     
   wet    
    wet   
     wet  
      wet 
       wet
mark      
 mark     
  mark    
   mark   
    mark  
     mark 
      mark
nearby    
 nearby   
  nearby  
   nearby 
    nearby
waiting   
 waiting  
  waiting 
   waiting
chance    
 chance   
  chance  
   chance 
    chance
change    
 change   
  change  
   change 
    change
hardly    
 hardly   
  hardly  
   hardly 
    hardly
breathe   
 breathe  
  breathe 
   breathe
little    
 little   
  little  
   little 
    little
will      
 will     
  will    
   will   
    will  
     will 
      will
join      
 join     
  join    
   join   
    join  
     join 
      join
soon      
 soon     
  soon    
   soon   
    soon  
     soon 
      soon
born      
 born     
  born    
   born   
    born  
     born 
      born
after     
 after    
  after   
   after  
    after 
     after
tested    
 tested   
  tested  
   tested 
    tested
hospital  
 hospital 
  hospital
christmas 
 christmas
tell      
 tell     
  tell    
   tell   
    tell  
     tell 
      tell
result    
 result   
  result  
   result 
    result
jumped    
 jumped   
  jumped  
   jumped 
    jumped
tightened 
 tightened
grip      
 grip     
  grip    
   grip   
    grip  
     grip 
      grip
begged    
 begged   
  begged  
   begged 
    begged
coughed   
 coughed  
  coughed 
   coughed
terrible  
 terrible 
  terrible
bubbling  
 bubbling 
  bubbling
cough     
 cough    
  cough   
   cough  
    cough 
     cough
pain      
 pain     
  pain    
   pain   
    pain  
     pain 
      pain
nodded    
 nodded   
  nodded  
   nodded 
    nodded
promise   
 promise  
  promise 
   promise
pulled    
 pulled   
  pulled  
   pulled 
    pulled
open      
 open     
  open    
   open   
    open  
     open 
      open
fingers   
 fingers  
  fingers 
   fingers
bring     
 bring    
  bring   
   bring  
    bring 
     bring
ready     
 ready    
  ready   
   ready  
    ready 
     ready
put       
 put      
  put     
   put    
    put   
     put  
      put 
       put
kissed    
 kissed   
  kissed  
   kissed 
    kissed
lifted    
 lifted   
  lifted  
   lifted 
    lifted
touch     
 touch    
  touch   
   touch  
    touch 
     touch
stepped   
 stepped  
  stepped 
   stepped
knees     
 knees    
  knees   
   knees  
    knees 
     knees
bent      
 bent     
  bent    
   bent   
    bent  
     bent 
      bent
kiss      
 kiss     
  kiss    
   kiss   
    kiss  
     kiss 
      kiss
wiped     
 wiped    
  wiped   
   wiped  
    wiped 
     wiped
tear      
 tear     
  tear    
   tear   
    tear  
     tear 
      tear
hard      
 hard     
  hard    
   hard   
    hard  
     hard 
      hard
am        
 am       
  am      
   am     
    am    
     am   
      am  
       am 
        am
free      
 free     
  free    
   free   
    free  
     free 
      free
whispered 
 whispered
always    
 always   
  always  
   always 
    always
listen    
 listen   
  listen  
   listen 
    listen
kneel     
 kneel    
  kneel   
   kneel  
    kneel 
     kneel
someone   
 someone  
  someone 
   someone
say       
 say      
  say     
   say    
    say   
     say  
      say 
       say
something 
 something
did       
 did      
  did     
   did    
    did   
     did  
      did 
       did
church    
 church   
  church  
   church 
    church
couldn    
 couldn   
  couldn  
   couldn 
    couldn
think     
 think    
  think   
   think  
    think 
     think
leaf      
 leaf     
  leaf    
   leaf   
    leaf  
     leaf 
      leaf
outside   
 outside  
  outside 
   outside
god       
 god      
  god     
   god    
    god   
     god  
      god 
       god
take      
 take     
  take    
   take   
    take  
     take 
      take
care      
 care     
  care    
   care   
    care  
     care 
      care
cried     
 cried    
  cried   
   cried  
    cried 
     cried
gasped    
 gasped   
  gasped  
   gasped 
    gasped
dull      
 dull     
  dull    
   dull   
    dull  
     dull 
      dull
move      
 move     
  move    
   move   
    move  
     move 
      move
crawled   
 crawled  
  crawled 
   crawled
forward   
 forward  
  forward 
   forward
blinding  
 blinding 
  blinding
stretched 
 stretched
towards   
 towards  
  towards 
   towards
laid      
 laid     
  laid    
   laid   
    laid  
     laid 
      laid
staring   
 staring  
  staring 
   staring
empty     
 empty    
  empty   
   empty  
    empty 
     empty
wiping    
 wiping   
  wiping  
   wiping 
    wiping
nose      
 nose     
  nose    
   nose   
    nose  
     nose 
      nose
bottom    
 bottom   
  bottom  
   bottom 
    bottom
shirt     
 shirt    
  shirt   
   shirt  
    shirt 
     shirt
dead      
 dead     
  dead    
   dead   
    dead  
     dead 
      dead
yes       
 yes      
  yes     
   yes    
    yes   
     yes  
      yes 
       yes
shouted   
 shouted  
  shouted 
   shouted
hell      
 hell     
  hell    
   hell   
    hell  
     hell 
      hell
we        
 we       
  we      
   we     
    we    
     we   
      we  
       we 
        we
supposed  
 supposed 
  supposed
other     
 other    
  other   
   other  
    other 
     other
angry     
 angry    
  angry   
   angry  
    angry 
     angry
filled    
 filled   
  filled  
   filled 
    filled
young     
 young    
  young   
   young  
    young 
     young
enough    
 enough   
  enough  
   enough 
    enough
sadza     
 sadza    
  sadza   
   sadza  
    sadza 
     sadza
eat       
 eat      
  eat     
   eat    
    eat   
     eat  
      eat 
       eat
tomorrow  
 tomorrow 
  tomorrow
dear      
 dear     
  dear    
   dear   
    dear  
     dear 
      dear
peaceful  
 peaceful 
  peaceful
tonight   
 tonight  
  tonight 
   tonight
touching  
 touching 
  touching
hair      
 hair     
  hair    
   hair   
    hair  
     hair 
      hair
talked    
 talked   
  talked  
   talked 
    talked
really    
 really   
  really  
   really 
    really
believe   
 believe  
  believe 
   believe
weren     
 weren    
  weren   
   weren  
    weren 
     weren
die       
 die      
  die     
   die    
    die   
     die  
      die 
       die
love      
 love     
  love    
   love   
    love  
     love 
      love
orange    
 orange   
  orange  
   orange 
    orange
light     
 light    
  light   
   light  
    light 
     light
shone     
 shone    
  shone   
   shone  
    shone 
     shone
window    
 window   
  window  
