moord     
 gezicht  
  gezicht 
   gezicht
behoorlijk
moeite    
 moeite   
  moeite  
   moeite 
    moeite
hem       
 hem      
  hem     
   hem    
    hem   
     hem  
      hem 
       hem
herkennen 
 herkennen
ontelbare 
 ontelbare
keren     
 keren    
  keren   
   keren  
    keren 
     keren
rechtszaal
gezeten   
 gezeten  
  gezeten 
   gezeten
gedurende 
 gedurende
afgelopen 
 afgelopen
tien      
 tien     
  tien    
   tien   
    tien  
     tien 
      tien
politie   
 politie  
  politie 
   politie
dacht     
 dacht    
  dacht   
   dacht  
    dacht 
     dacht
stevige   
 stevige  
  stevige 
   stevige
stabiele  
 stabiele 
  stabiele
evenveel  
 evenveel 
  evenveel
begrip    
 begrip   
  begrip  
   begrip 
    begrip
schimmige 
 schimmige
wet       
 wet      
  wet     
   wet    
    wet   
     wet  
      wet 
       wet
als       
 als      
  als     
   als    
    als   
     als  
      als 
       als
respect   
 respect  
  respect 
   respect
essentie  
 essentie 
  essentie
ervan     
 ervan    
  ervan   
   ervan  
    ervan 
     ervan
hurken    
 hurken   
  hurken  
   hurken 
    hurken
zitten    
 zitten   
  zitten  
   zitten 
    zitten
om        
 om       
  om      
   om     
    om    
     om   
      om  
       om 
        om
woorden   
 woorden  
  woorden 
   woorden
diep      
 diep     
  diep    
   diep   
    diep  
     diep 
      diep
borstkas  
 borstkas 
  borstkas
gebrand   
 gebrand  
  gebrand 
   gebrand
dichtbij  
 dichtbij 
  dichtbij
bekijken  
 bekijken 
  bekijken
oordeelt  
 oordeelt 
  oordeelt
opdat     
 opdat    
  opdat   
   opdat  
    opdat 
     opdat
gij       
 gij      
  gij     
   gij    
    gij   
     gij  
      gij 
       gij
geoordeeld
worde     
 worde    
  worde   
   worde  
    worde 
     worde
hoopte    
 hoopte   
  hoopte  
   hoopte 
    hoopte
dat       
 dat      
  dat     
   dat    
    dat   
     dat  
      dat 
       dat
na        
 na       
  na      
   na     
    na    
     na   
      na  
       na 
        na
dood      
 dood     
  dood    
   dood   
    dood  
     dood 
      dood
maar      
 maar     
  maar    
   maar   
    maar  
     maar 
      maar
zo        
 zo       
  zo      
   zo     
    zo    
     zo   
      zo  
       zo 
        zo
twijfels  
 twijfels 
  twijfels
genadeloos
vingers   
 vingers  
  vingers 
   vingers
beide     
 beide    
  beide   
   beide  
    beide 
     beide
handen    
 handen   
  handen  
   handen 
    handen
gebroken  
 gebroken 
  gebroken
diepe     
 diepe    
  diepe   
   diepe  
    diepe 
     diepe
wonden    
 wonden   
  wonden  
   wonden 
    wonden
polsen    
 polsen   
  polsen  
   polsen 
    polsen
enkels    
 enkels   
  enkels  
   enkels 
    enkels
wezen     
 wezen    
  wezen   
   wezen  
    wezen 
     wezen
erop      
 erop     
  erop    
   erop   
    erop  
     erop 
      erop
afranselen
noch      
 noch     
  noch    
   noch   
    noch  
     noch 
      noch
touw      
 touw     
  touw    
   touw   
    touw  
     touw 
      touw
gebruikt  
 gebruikt 
  gebruikt
hangen    
 hangen   
  hangen  
   hangen 
    hangen
zat       
 zat      
  zat     
   zat    
    zat   
     zat  
      zat 
       zat
stevig    
 stevig   
  stevig  
   stevig 
    stevig
nek       
 nek      
  nek     
   nek    
    nek   
     nek  
      nek 
       nek
gesnoerd  
 gesnoerd 
  gesnoerd
sneed     
 sneed    
  sneed   
   sneed  
    sneed 
     sneed
vlees     
 vlees    
  vlees   
   vlees  
    vlees 
     vlees
zelfs     
 zelfs    
  zelfs   
   zelfs  
    zelfs 
     zelfs
erg       
 erg      
  erg     
   erg    
    erg   
     erg  
      erg 
       erg
snel      
 snel     
  snel    
   snel   
    snel  
     snel 
      snel
gegaan    
 gegaan   
  gegaan  
   gegaan 
    gegaan
besloot   
 besloot  
  besloot 
   besloot
leek      
 leek     
  leek    
   leek   
    leek  
     leek 
      leek
er        
 er       
  er      
   er     
    er    
     er   
      er  
       er 
        er
gesprongen
aders     
 aders    
  aders   
   aders  
    aders 
     aders
ogen      
 ogen     
  ogen    
   ogen   
    ogen  
     ogen 
      ogen
langzaam  
 langzaam 
  langzaam
gewurgd   
 gewurgd  
  gewurgd 
   gewurgd
je        
 je       
  je      
   je     
    je    
     je   
      je  
       je 
        je
lang      
 lang     
  lang    
   lang   
    lang  
     lang 
      lang
mogelijk  
 mogelijk 
  mogelijk
leven     
 leven    
  leven   
   leven  
    leven 
     leven
bleef     
 bleef    
  bleef   
   bleef  
    bleef 
     bleef
mompelde  
 mompelde 
  mompelde
allemaal  
 allemaal 
  allemaal
zou       
 zou      
  zou     
   zou    
    zou   
     zou  
      zou 
       zou
voelen    
 voelen   
  voelen  
   voelen 
    voelen
briefje   
 briefje  
  briefje 
   briefje
vrolijk   
 vrolijk  
  vrolijk 
   vrolijk
alle      
 alle     
  alle    
   alle   
    alle  
     alle 
      alle
kanten    
 kanten   
  kanten  
   kanten 
    kanten
waaide    
 waaide   
  waaide  
   waaide 
    waaide
obscene   
 obscene  
  obscene 
   obscene
lendendoek
kruis     
 kruis    
  kruis   
   kruis  
    kruis 
     kruis
bevestigd 
 bevestigd
namenlijst
zwarte    
 zwarte   
  zwarte  
   zwarte 
    zwarte
officier  
 officier 
  officier
justitie  
 justitie 
  justitie
stephany  
 stephany 
  stephany
ring      
 ring     
  ring    
   ring   
    ring  
     ring 
      ring
pro       
 pro      
  pro     
   pro    
    pro   
     pro  
      pro 
       pro
carl      
 carl     
  carl    
   carl   
    carl  
     carl 
      carl
neissan   
 neissan  
  neissan 
   neissan
justine   
 justine  
  justine 
   justine
polinsky  
 polinsky 
  polinsky
dokter    
 dokter   
  dokter  
   dokter 
    dokter
charlotte 
 charlotte
mira      
 mira     
  mira    
   mira   
    mira  
     mira 
      mira
bewaar    
 bewaar   
  bewaar  
   bewaar 
    bewaar
mij       
 mij      
  mij     
   mij    
    mij   
     mij  
      mij 
       mij
tot       
 tot      
  tot     
   tot    
    tot   
     tot  
      tot 
       tot
laatst    
 laatst   
  laatst  
   laatst 
    laatst
dave      
 dave     
  dave    
   dave   
    dave  
     dave 
      dave
herkende  
 herkende 
  herkende
stijl     
 stijl    
  stijl   
   stijl  
    stijl 
     stijl
plezier   
 plezier  
  plezier 
   plezier
pijn      
 pijn     
  pijn    
   pijn   
    pijn  
     pijn 
      pijn
gevolgd   
 gevolgd  
  gevolgd 
   gevolgd
door      
 door     
  door    
   door   
    door  
     door 
      door
langzame  
 langzame 
  langzame
kwellende 
 kwellende
david     
 david    
  david   
   david  
    david 
     david
palmer    
 palmer   
  palmer  
   palmer 
    palmer
genoot    
 genoot   
  genoot  
   genoot 
    genoot
werk      
 werk     
  werk    
   werk   
    werk  
     werk 
      werk
genoemd   
 genoemd  
  genoemd 
   genoemd
toen      
 toen     
  toen    
   toen   
    toen  
     toen 
      toen
drie      
 drie     
  drie    
   drie   
    drie  
     drie 
      drie
jaar      
 jaar     
  jaar    
   jaar   
    jaar  
     jaar 
      jaar
eerder    
 eerder   
  eerder  
   eerder 
    eerder
eindelijk 
 eindelijk
opgespoord
tegen     
 tegen    
  tegen   
   tegen  
    tegen 
     tegen
tijd      
 tijd     
  tijd    
   tijd   
    tijd  
     tijd 
      tijd
achter    
 achter   
  achter  
   achter 
    achter
tralies   
 tralies  
  tralies 
   tralies
acht      
 acht     
  acht    
   acht   
    acht  
     acht 
      acht
uitgebreid
archief   
 archief  
  archief 
   archief
waarin    
 waarin   
  waarin  
   waarin 
    waarin
sindsdien 
 sindsdien
keer      
 keer     
  keer    
   keer   
    keer  
     keer 
      keer
levenslang
uit       
 uit      
  uit     
   uit    
    uit   
     uit  
      uit 
       uit
maximaal  
 maximaal 
  maximaal
beveiligde
afdeling  
 afdeling 
  afdeling
psychisch 
 psychisch
gestoorden
maarje    
 maarje   
  maarje  
   maarje 
    maarje
bent      
 bent     
  bent    
   bent   
    bent  
     bent 
      bent
ontsnapt  
 ontsnapt 
  ontsnapt
nietwaar  
 nietwaar 
  nietwaar
dit       
 dit      
  dit     
   dit    
    dit   
     dit  
      dit 
       dit
is        
 is       
  is      
   is     
    is    
     is   
      is  
       is 
        is
jouw      
 jouw     
  jouw    
   jouw   
    jouw  
     jouw 
      jouw
martelen  
 martelen 
  martelen
lijk      
 lijk     
  lijk    
   lijk   
    lijk  
     lijk 
      lijk
openbare  
 openbare 
  openbare
plek      
 plek     
  plek    
   plek   
    plek  
     plek 
      plek
copycat   
 copycat  
  copycat 
   copycat
doe       
 doe      
  doe     
   doe    
    doe   
     doe  
      doe 
       doe
zak       
 zak      
  zak     
   zak    
    zak   
     zak  
      zak 
       zak
beval     
 beval    
  beval   
   beval  
    beval 
     beval
kwam      
 kwam     
  kwam    
   kwam   
    kwam  
     kwam 
      kwam
vermoeid  
 vermoeid 
  vermoeid
overeind  
 overeind 
  overeind
zag       
 zag      
  zag     
   zag    
    zag   
     zag  
      zag 
       zag
naar      
 naar     
  naar    
   naar   
    naar  
     naar 
      naar
laatste   
 laatste  
  laatste 
   laatste
dagen     
 dagen    
  dagen   
   dagen  
    dagen 
     dagen
feestelijk
zouden    
 zouden   
  zouden  
   zouden 
    zouden
worden    
 worden   
  worden  
   worden 
    worden
zodra     
 zodra    
  zodra   
   zodra  
    zodra 
     zodra
auto      
 auto     
  auto    
   auto   
    auto  
     auto 
      auto
stapte    
 stapte   
  stapte  
   stapte 
    stapte
zette     
 zette    
  zette   
   zette  
    zette 
     zette
verwarming
hoogste   
 hoogste  
  hoogste 
   hoogste
stand     
 stand    
  stand   
   stand  
    stand 
     stand
trok      
 trok     
  trok    
   trok   
    trok  
     trok 
      trok
wreef     
 wreef    
  wreef   
   wreef  
    wreef 
     wreef
over      
 over     
  over    
   over   
    over  
     over 
      over
bureau    
 bureau   
  bureau  
   bureau 
    bureau
moeten    
 moeten   
  moeten  
   moeten 
    moeten
verslag   
 verslag  
  verslag 
   verslag
maken     
 maken    
  maken   
   maken  
    maken 
     maken
dringender
zaken     
 zaken    
  zaken   
   zaken  
    zaken 
     zaken
rit       
 rit      
  rit     
   rit    
    rit   
     rit  
      rit 
       rit
verdomde  
 verdomde 
  verdomde
kerstdag  
 kerstdag 
  kerstdag
brengen   
 brengen  
  brengen 
   brengen
omringd   
 omringd  
  omringd 
   omringd
smerissen 
 smerissen
via       
 via      
  via     
   via    
    via   
     via  
      via 
       via
dashboard 
 dashboard
link      
 link     
  link    
   link   
    link  
     link 
      link
nam       
 nam      
  nam     
   nam    
    nam   
     nam  
      nam 
       nam
contact   
 contact  
  contact 
   contact
meldkamer 
 meldkamer
zorgen    
 zorgen   
  zorgen  
   zorgen 
    zorgen
iedereen  
 iedereen 
  iedereen
lijst     
 lijst    
  lijst   
   lijst  
    lijst 
     lijst
hoogte    
 hoogte   
  hoogte  
   hoogte 
    hoogte
werd      
 werd     
  werd    
   werd   
    werd  
     werd 
      werd
gesteld   
 gesteld  
  gesteld 
   gesteld
gevaar    
 gevaar   
  gevaar  
   gevaar 
    gevaar
of        
 of       
  of      
   of     
    of    
     of   
      of  
       of 
        of
bewakers  
 bewakers 
  bewakers
uniform   
 uniform  
  uniform 
   uniform
elk       
 elk      
  elk     
   elk    
    elk   
     elk  
      elk 
       elk
adres     
 adres    
  adres   
   adres  
    adres 
     adres
terwijl   
 terwijl  
  terwijl 
   terwijl
wegreed   
 wegreed  
  wegreed 
   wegreed
schakelde 
 schakelde
computer  
 computer 
  computer
status    
 status   
  status  
   status 
    status
inrichting
rexal     
 rexal    
  rexal   
   rexal  
    rexal 
     rexal
bezig     
 bezig    
  bezig   
   bezig  
    bezig 
     bezig
achtmaal  
 achtmaal 
  achtmaal
tijdens   
 tijdens  
  tijdens 
   tijdens
ziekenboeg
december  
 december 
  december
loopt     
 loopt    
  loopt   
   loopt  
    loopt 
     loopt
ik        
 ik       
  ik      
   ik     
    ik    
     ik   
      ik  
       ik 
        ik
denk      
 denk     
  denk    
   denk   
    denk  
     denk 
      denk
besloten  
 besloten 
  besloten
thuis     
 thuis    
  thuis   
   thuis  
    thuis 
     thuis
keek      
 keek     
  keek    
   keek   
    keek  
     keek 
      keek
verstoord 
 verstoord
zeppelin  
 zeppelin 
  zeppelin
boven     
 boven    
  boven   
   boven  
    boven 
     boven
ontwakende
stad      
 stad     
  stad    
   stad   
    stad  
     stad 
      stad
tetterde  
 tetterde 
  tetterde
laat      
 laat     
  laat    
   laat   
    laat  
     laat 
      laat
herdertjes
stront    
 stront   
  stront  
   stront 
    stront
zakken    
 zakken   
  zakken  
   zakken 
    zakken
belde     
 belde    
  belde   
   belde  
    belde 
     belde
zei       
 zei      
  zei     
   zei    
    zei   
     zei  
      zei 
       zei
whitney   
 whitney  
  whitney 
   whitney
scherm    
 scherm   
  scherm  
   scherm 
    scherm
verscheen 
 verscheen
spijt     
 spijt    
  spijt   
   spijt  
    spijt 
     spijt
me        
 me       
  me      
   me     
    me    
     me   
      me  
       me 
        me
u         
 u        
  u       
   u      
    u     
     u    
      u   
       u  
        u 
         u
storen    
 storen   
  storen  
   storen 
    storen
ben       
 ben      
  ben     
   ben    
    ben   
     ben  
      ben 
       ben
goed      
 goed     
  goed    
   goed   
    goed  
     goed 
      goed
mens      
 mens     
  mens    
   mens   
    mens  
     mens 
      mens
ja        
 ja       
  ja      
   ja     
    ja    
     ja   
      ja  
       ja 
        ja
chef      
 chef     
  chef    
   chef   
    chef  
     chef 
      chef
inderdaad 
 inderdaad
kamerjas  
 kamerjas 
  kamerjas
aanhad    
 aanhad   
  aanhad  
   aanhad 
    aanhad
mooie     
 mooie    
  mooie   
   mooie  
    mooie 
     mooie
goede     
 goede    
  goede   
   goede  
    goede 
     goede
kwaliteit 
 kwaliteit
zich      
 zich     
  zich    
   zich   
    zich  
     zich 
      zich
voorstelde
cadeau    
 cadeau   
  cadeau  
   cadeau 
    cadeau
vrouw     
 vrouw    
  vrouw   
   vrouw  
    vrouw 
     vrouw
gaf       
 gaf      
  gaf     
   gaf    
    gaf   
     gaf  
      gaf 
       gaf
overdreven
cadeaus   
 cadeaus  
  cadeaus 
   cadeaus
vroeg     
 vroeg    
  vroeg   
   vroeg  
    vroeg 
     vroeg
af        
 af       
  af      
   af     
    af    
     af   
      af  
       af 
        af
ook       
 ook      
  ook     
   ook    
    ook   
     ook  
      ook 
       ook
zij       
 zij      
  zij     
   zij    
    zij   
     zij  
      zij 
       zij
hare      
 hare     
  hare    
   hare   
    hare  
     hare 
      hare
stoffelijk
overschot 
 overschot
wordt     
 wordt    
  wordt   
   wordt  
    wordt 
     wordt
nu        
 nu       
  nu      
   nu     
    nu    
     nu   
      nu  
       nu 
        nu
mortuarium
heb       
 heb      
  heb     
   heb    
    heb   
     heb  
      heb 
       heb
bewijslast
verzegeld 
 verzegeld
onderweg  
 onderweg 
  onderweg
mijn      
 mijn     
  mijn    
   mijn   
    mijn  
     mijn 
      mijn
kantoor   
 kantoor  
  kantoor 
   kantoor
hier      
 hier     
  hier    
   hier   
    hier  
     hier 
      hier
liever    
 liever   
  liever  
   liever 
    liever
ander     
 ander    
  ander   
   ander  
    ander 
     ander
gezet     
 gezet    
  gezet   
   gezet  
    gezet 
     gezet
flits     
 flits    
  flits   
   flits  
    flits 
     flits
vermoeide 
 vermoeide
goudbruin 
 goudbruin
donkerder 
 donkerder
toch      
 toch     
  toch    
   toch   
    toch  
     toch 
      toch
scherpe   
 scherpe  
  scherpe 
   scherpe
hoeken    
 hoeken   
  hoeken  
   hoeken 
    hoeken
kin       
 kin      
  kin     
   kin    
    kin   
     kin  
      kin 
       kin
kuiltje   
 kuiltje  
  kuiltje 
   kuiltje
ernstige  
 ernstige 
  ernstige
mond      
 mond     
  mond    
   mond   
    mond  
     mond 
      mond
koel      
 koel     
  koel    
   koel   
    koel  
     koel 
      koel
beheerst  
 beheerst 
  beheerst
plan      
 plan     
  plan    
   plan   
    plan  
     plan 
      plan
deze      
 deze     
  deze    
   deze   
    deze  
     deze 
      deze
halen     
 halen    
  halen   
   halen  
    halen 
     halen
hebt      
 hebt     
  hebt    
   hebt   
    hebt  
     hebt 
      hebt
net       
 net      
  net     
   net    
    net   
     net  
      net 
       net
zware     
 zware    
  zware   
   zware  
    zware 
     zware
moeilijke 
 moeilijke
adjudant  
 adjudant 
  adjudant
ga        
 ga       
  ga      
   ga     
    ga    
     ga   
      ga  
       ga 
        ga
peabody   
 peabody  
  peabody 
   peabody
oproepen  
 oproepen 
  oproepen
genoeg    
 genoeg   
  genoeg  
   genoeg 
    genoeg
verduren  
 verduren 
  verduren
gehad     
 gehad    
  gehad   
   gehad  
    gehad 
     gehad
geldt     
 geldt    
  geldt   
   geldt  
    geldt 
     geldt
jou       
 jou      
  jou     
   jou    
    jou   
     jou  
      jou 
       jou
deed      
 deed     
  deed    
   deed   
    deed  
     deed 
      deed
open      
 open     
  open    
   open   
    open  
     open 
      open
weer      
 weer     
  weer    
   weer   
    weer  
     weer 
      weer
dicht     
 dicht    
  dicht   
   dicht  
    dicht 
     dicht
lastig    
 lastig   
  lastig  
   lastig 
    lastig
punt      
 punt     
  punt    
   punt   
    punt  
     punt 
      punt
moest     
 moest    
  moest   
   moest  
    moest 
     moest
toegeven  
 toegeven 
  toegeven
naam      
 naam     
  naam    
   naam   
    naam  
     naam 
      naam
staat     
 staat    
  staat   
   staat  
    staat 
     staat
precies   
 precies  
  precies 
   precies
reden     
 reden    
  reden   
   reden  
    reden 
     reden
beker     
 beker    
  beker   
   beker  
    beker 
     beker
laten     
 laten    
  laten   
   laten  
    laten 
     laten
gaan      
 gaan     
  gaan    
   gaan   
    gaan  
     gaan 
      gaan
deel      
 deel     
  deel    
   deel   
    deel  
     deel 
      deel
heel      
 heel     
  heel    
   heel   
    heel  
     heel 
      heel
graag     
 graag    
  graag   
   graag  
    graag 
     graag
hele      
 hele     
  hele    
   hele   
    hele  
     hele 
      hele
opzij     
 opzij    
  opzij   
   opzij  
    opzij 
     opzij
schuiven  
 schuiven 
  schuiven
huis      
 huis     
  huis    
   huis   
    huis  
     huis 
      huis
normale   
 normale  
  normale 
   normale
manier    
 manier   
  manier  
   manier 
    manier
vieren    
 vieren   
  vieren  
   vieren 
    vieren
iets      
 iets     
  iets    
   iets   
    iets  
     iets 
      iets
wat       
 wat      
  wat     
   wat    
    wat   
     wat  
      wat 
       wat
nooit     
 nooit    
  nooit   
   nooit  
    nooit 
     nooit
meegemaakt
beroofd   
 beroofd  
  beroofd 
   beroofd
arrestant 
 arrestant
niemand   
 niemand  
  niemand 
   niemand
krochten  
 krochten 
  krochten
geest     
 geest    
  geest   
   geest  
    geest 
     geest
zoals     
 zoals    
  zoals   
   zoals  
    zoals 
     zoals
ken       
 ken      
  ken     
   ken    
    ken   
     ken  
      ken 
       ken
verbaasd  
 verbaasd 
  verbaasd
zit       
 zit      
  zit     
   zit    
    zit   
     zit  
      zit 
       zit
opgesloten
meer      
 meer     
  meer    
   meer   
    meer  
     meer 
      meer
e         
 e        
  e       
   e      
    e     
     e    
      e   
       e  
        e 
         e
terug     
 terug    
  terug   
   terug  
    terug 
     terug
namen     
 namen    
  namen   
   namen  
    namen 
     namen
vervolgde 
 vervolgde
verband   
 verband  
  verband 
   verband
proces    
 proces   
  proces  
   proces 
    proces
stephanie 
 stephanie
assistent 
 assistent
aanklager 
 aanklager
cicely    
 cicely   
  cicely  
   cicely 
    cicely
towers    
 towers   
  towers  
   towers 
    towers
advocaat  
 advocaat 
  advocaat
rechtbank 
 rechtbank
kreeg     
 kreeg    
  kreeg   
   kreeg  
    kreeg 
     kreeg
toegewezen
weigerde  
 weigerde 
  weigerde
zelf      
 zelf     
  zelf    
   zelf   
    zelf  
     zelf 
      zelf
nemen     
 nemen    
  nemen   
   nemen  
    nemen 
     nemen
voorzitter
jury      
 jury     
  jury    
   jury   
    jury  
     jury 
      jury
onderzocht
getuigd   
 getuigd  
  getuigd 
   getuigd
zitting   
 zitting  
  zitting 
   zitting
ingerekend
mensen    
 mensen   
  mensen  
   mensen 
    mensen
gebeurd   
 gebeurd  
  gebeurd 
   gebeurd
kan       
 kan      
  kan     
   kan    
    kan   
     kan  
      kan 
       kan
bestanden 
 bestanden
thuisunit 
 thuisunit
flitsen   
 flitsen  
  flitsen 
   flitsen
geheugen  
 geheugen 
  geheugen
frissen   
 frissen  
  frissen 
   frissen
redelijk  
 redelijk 
  redelijk
vers      
 vers     
  vers    
   vers   
    vers  
     vers 
      vers
vergeet   
 vergeet  
  vergeet 
   vergeet
gauw      
 gauw     
  gauw    
   gauw   
    gauw  
     gauw 
      gauw
iemand    
 iemand   
  iemand  
   iemand 
    iemand
nieuwe    
 nieuwe   
  nieuwe  
   nieuwe 
    nieuwe
agent     
 agent    
  agent   
   agent  
    agent 
     agent
helemaal  
 helemaal 
  helemaal
voren     
 voren    
  voren   
   voren  
    voren 
     voren
beginnen  
 beginnen 
  beginnen
kost      
 kost     
  kost    
   kost   
    kost  
     kost 
      kost
we        
 we       
  we      
   we     
    we    
     we   
      we  
       we 
        we
juist     
 juist    
  juist   
   juist  
    juist 
     juist
hebben    
 hebben   
  hebben  
   hebben 
    hebben
weet      
 weet     
  weet    
   weet   
    weet  
     weet 
      weet
hoe       
 hoe      
  hoe     
   hoe    
    hoe   
     hoe  
      hoe 
       hoe
werkt     
 werkt    
  werkt   
   werkt  
    werkt 
     werkt
denkt     
 denkt    
  denkt   
   denkt  
    denkt 
     denkt
wil       
 wil      
  wil     
   wil    
    wil   
     wil  
      wil 
       wil
erkenning 
 erkenning
lange     
 lange    
  lange   
   lange  
    lange 
     lange
stilte    
 stilte   
  stilte  
   stilte 
    stilte
los       
 los      
  los     
   los    
    los   
     los  
      los 
       los
jawel     
 jawel    
  jawel   
   jawel  
    jawel 
     jawel
verbrak   
 verbrak  
  verbrak 
   verbrak
verbinding
hek       
 hek      
  hek     
   hek    
    hek   
     hek  
      hek 
       hek
reed      
 reed     
  reed    
   reed   
    reed  
     reed 
      reed
herenhuis 
 herenhuis
gemaakt   
 gemaakt  
  gemaakt 
   gemaakt
ijs       
 ijs      
  ijs     
   ijs    
    ijs   
